wID	w1cs	lemma	PoS
3313423	LAFORET/The	laforet/the	fu
3313595	physitally	physitally	rr
3314187	Magmani	magmani	np1_nn1
3314551	Zeig	zeig	np1_vv0_nn1
3314612	Cheez	cheez	nn1_np1@
3314847	Scalito	scalito	nn1
3314848	Trickle-Down	trickle-down	nn1_jj@
3315672	800-788-4479	800-788-4479	mcmc
3315682	204-238-4342	204-238-4342	mcmc
3315753	proto-stomes	proto-stomes	nn2
3315934	MSWG	mswg	np1
3315939	JEWELLE	jewelle	np1
3317098	un-muted	un-muted	jj
3317736	Borisa	borisa	np1
3317872	candlelight-and-Chopin	candlelight-and-chopin	np1
3317947	313-11	313-11	mcmc
3318224	Stojkovski	stojkovski	nn1_np1_jj
3318480	forget.When	forget.when	nnu
3318483	Present-Arpad	present-arpad	np1
3318811	13F	13f	ra
3318901	Wattcome	wattcome	np1_nn1
3318973	1964.1964	1964.1964	mc
3319067	soul-searcher	soul-searcher	nn1_jj
3319274	faries	faries	nn2
3319562	Kile	kile	nn1_np1_jj
3321557	ferox	ferox	nn1
3321639	Tessair	tessair	np1_nn1
3321683	Pinehaven	pinehaven	np1_nn1
3322054	SCHILTZ	schiltz	np1_nn1
3322473	Marcellis	marcellis	np1
3322960	birdbrains	birdbrains	nn2
3323028	Underfoot-makes	underfoot-makes	nn2
3323085	@@221555	-	fo
3323743	SunBridge	sunbridge	np1@_nn1
3323775	Tick-Licker	tick-licker	np1
3324365	717/815-1231	717/815-1231	mcmc
3324622	Bucks-O-rama	bucks-o-rama	np1
3324987	call-note	call-note	nn1_jj
3325101	storry	storry	nn1_jj
3325201	nursery-raised	nursery-raised	jj_nn1
3325344	@@23838	-	fo
3325855	1970,16	1970,16	mc
3325861	old-almost	old-almost	rr
3325983	**40;233;TOOLONG	**40;233;toolong	fu
3326426	quarter-poles	quarter-poles	nn2
3326557	LISTON	liston	np1
3326636	KID/By	kid/by	fu
3327267	argumentation-rich	argumentation-rich	jj
3327290	25-pound-test	25-pound-test	jj
3327596	Oticon	oticon	nn1_np1
3327597	Wielder	wielder	np1_nn1
3327849	S-Chip	s-chip	np1
3327850	fuscia	fuscia	nn1
3328031	Dunking	dunking	np1@_nn1@_vvg
3328559	@@220873	-	fo
3328895	FULFILLED	fulfil	vvn
3328925	END-#	end-#	fo
3329086	bandpassed	bandpassed	vvn_vvd_jj
3329128	society-schools	society-schools	nn2
3329450	non-love	non-love	nn1
3330075	sixteen-chapter	sixteen-chapter	jj_nn1
3330686	coompetition	coompetition	nn1
3331141	ENTERPRISING	enterprising	jj
3331151	hire-to	hire-to	nn1_jj@
3331244	teaching-specific	teaching-specific	jj
3331263	hero/Who	hero/who	fu
3331295	150-horse	150-horse	jj_nn1
3331408	pod-it	pod-it	pph1
3331551	Archegonia	archegonia	nn1_np1@
3331766	Berberoglu	berberoglu	np1
3331950	evening-four	evening-four	mc
3332311	voice-when	voice-when	cs_rrq
3332649	shell-she	shell-she	z'
3332841	sensation/	sensation/	nn1
3333314	further.Enrollment	further.enrollment	nnu
3333559	self/agent/controller	self/agent/controller	nn1
3334323	Fibingerova	fibingerova	np1
3334588	Diosita-but	diosita	ccb
3334866	@958	-	fo
3334880	kicked	kick	vvn_vvd_jj%
3334918	pointas	pointas	nn2
3334927	heisley	heisley	nn1
3335132	@@54373	-	fo
3335208	6o-plus	6o-plus	jj
3335285	KTATH	ktath	np1
3336116	Blandshei	blandshei	np1
3336318	vehicle-no	vehicle-no	jj
3336366	student-peer-supervisor	student-peer-supervisor	jj_nn1
3336568	275-gallon	275-gallon	jj_nnu1
3336656	Kobozev	kobozev	np1
3337177	stay-I	stay-i	vv0_nn1@
3337396	hires-at	hires-at	ii
3337509	brisses	brisses	nn2
3337513	familiar-with	familiar-with	iw
3337694	Pitchers/catchers	pitchers/catchers	nn2
3337761	@4419	-	fo
3337949	Ovis	ovis	np1_nn1@
3338112	driver-hugging	driver-hugging	jj_nn1
3338526	100-strikeout	100-strikeout	jj
3339673	Protecting	protecting	jj@
3339813	Krzyzewski	krzyzewski	np1_nn1_nn2@
3340028	Busbys	busbys	np2
3340280	that-as	that-as	rg@_csa
3340949	**34;4435;TOOLONG	**34;4435;toolong	vv0_nn1_jj
3341212	lost-for	lost-for	jj
3341434	chauffeur-were	chauffeur-were	vbdr
3342441	re-bury	re-bury	vvi
3342975	L.A.-Boston	l.a.-boston	np1
3343055	easy-to-fathom	easy-to-fathom	jj_nn1
3344192	Slip-an-S-hook	slip-an-s-hook	nn1_jj
3344660	Sukalle	sukalle	np1
3344663	below-AT	below-at	ii
3345223	clinic-tighter	clinic-tighter	jjr
3345360	as-normal-as-possible	as-normal-as-possible	jj
3345585	3-S	3-s	jj_np1@_nn1%
3345747	907-599-0346	907-599-0346	mcmc
3346087	@1051	-	fo
3346099	long-elusive	long-elusive	jj
3346547	Spacek	spacek	np1_vv0@_nn1@
3346616	group-entitlement	group-entitlement	jj_nn1
3346801	Slickrock	slickrock	vv0_nn1
3347501	Make-A-Wish	make-a-wish	nn1_jj
3348484	wonk-wonk	wonk-wonk	jj_nn1
3348654	hacktivism	hacktivism	nn1
3349121	six-nucleotide	six-nucleotide	jj
3349304	V-69s	v-69s	mc2
3350026	@@63894	-	fo
3350782	Box-Mart	box-mart	np1
3350912	Maxy	maxy	jj_np1_nn1
3351625	brown-bagged	brown-bagged	jj_nn1
3351691	GROSS	gross	vv0@_jj
3352123	withdrawing	withdraw	vvg_jj%_nn1%
3352225	elk-on-public-land	elk-on-public-land	jj_nn1
3352237	MGAT	mgat	np1_nn1
3352308	TELEHOROSCOPE	telehoroscope	nn1
3352415	olle.holm@hlk.hj.se	olle.holm@hlk.hj.se	fo
3352565	now-separate	now-separate	jj
3352728	E-87s.	e-87s	jj
3352797	Dori.	dori	np1
3353277	Goodmonson	goodmonson	np1
3353365	@462	-	fo
3354699	Beckes	beckes	vvz@_np2
3354815	clear-globed	clear-globed	jj
3355818	Postel	postel	np1@_nn1_vv0
3355995	overstored	overstored	vvn
3355996	over-stored	over-stored	vvn
3356305	certified-mailing	certified-mailing	jj
3356591	skirtable	skirtable	jj
3356848	Harakat-al-Mujadi	harakat-al-mujadi	np1
3357011	imbibed	imbibed	jj@
3357426	beautyand	beautyand	nn1_vv0
3357659	UNDERPINNING	underpin	vvg
3358341	V-69	v-69	fo
3358569	**27;1345;TOOLONG	**27;1345;toolong	nnu
3358655	FoEME	foeme	nn1_np1@
3359126	VIVIENNE	vivienne	nn1_np1
3359210	*Count	*count	fo
3359887	Mysti	mysti	np1_nn1_jj
3359897	Hourglass	hourglass	np1_nn1_vv0
3360419	button-rifled	button-rifled	jj
3360420	Button-rifled	button-rifled	jj
3360906	Poplips	poplips	np1_nn2
3361203	harassment-by-hounds	harassment-by-hounds	nn2
3361336	Kirsanow	kirsanow	vv0_np1_nn1
3361403	skidding	skidding	jj@_vvg_nn1@
3362692	lesbians-transgression	lesbians-transgression	nn1_jj
3362798	Spirithead	spirithead	nn1@_np1
3363215	MZ-N1	mz-n1	nn1_jj
3363335	andythebard@comcast.net	andythebard@comcast.net	fo
3363625	cake-I	cake-i	nn1
3363761	non-laden	non-laden	jj_nn1
3363924	@@54664	-	fo
3364225	MAACL	maacl	np1_nn1
3364846	plung	plung	vvd_vvn
3365002	hot-rodder	hot-rodder	nn1
3365350	Esi	esi	np1_jj
3365560	teleastrological	teleastrological	jj
3365919	Edge.Com	edge.com	np1
3367094	**34;128;TOOLONG	**34;128;toolong	fu
3367436	Aircontact	aircontact	nn1_np1
3367833	Evy	evy	jj_np1@_nn1
3367946	Trebant	trebant	nn1_np1
3368270	high-arc	high-arc	jj_nn1
3368478	veneer-thin	veneer-thin	jj
3368681	Nayfeld	nayfeld	np1
3368896	system-derives	system-derives	vvz
3369806	fourteenfold	fourteenfold	jj_rr
3369905	@856	-	fo
3370401	Eddy	eddy	vv0_np1
3370771	Rudy-tudy	rudy-tudy	jj_nn1
3370908	mix't	mix't	vv0
3372064	0.723	0.723	mc
3372468	Ms.-Take	ms.-take	vv0
3372477	Bakey	bakey	np1
3373026	cut-and-runners	cut-and-runners	nn2
3373150	85-mile	85-mile	jj
3373987	jay-sized	jay-sized	jj
3374585	legger	legger	nn1
3375075	Nowra	nowra	np1_nn1@
3375626	$14,877,298	$14,877,298	m$
3375944	12:7-10	12:7-10	mcmc
3377076	Chanlynn	chanlynn	np1
3377124	straight-like	straight-like	jj
3377181	cursorial	cursorial	jj
3377282	Long-arm	long-arm	nn1_jj
3378221	OS/2-2	os/2-2	fu
3378932	@@223864	-	fo
3379573	Wide-spectrum	wide-spectrum	jj_nn1
3379847	@@221759	-	fo
3380037	2,000th.	2,000th	fo
3380278	group/family	group/family	nn1
3380651	full-bottom	full-bottom	jj_nn1
3380901	limb-forming	limb-forming	jj_nn1
3381128	@@221451	-	fo
3381430	Khaldeyevo	khaldeyevo	np1_nn1
3381512	parent-looking	parent-looking	jj_nn1
3381708	three-to-two-ing	three-to-two-ing	nn1_jj
3382734	spin-fishermen	spin-fishermen	nn2
3383461	601.105	601.105	mc
3384041	yardsticks-and	yardsticks	cc
3384559	Yeek	yeek	nn1@_np1
3385744	KMBZ	kmbz	np1
3386044	test-fitted	test-fitted	jj_nn1
3386291	@1486	-	fo
3386786	mind-as	mind-as	csa_rg@
3387164	Decommitments	decommitments	nn2_np1
3387287	Uwem	uwem	np1
3387308	PIERRE-BAPTISTE	pierre-baptiste	np1_nn1
3387538	@@221457	-	fo
3387662	SKIFF	skiff	nn1_np1
3388636	Floalglide	floalglide	vv0_nn1
3389041	lure/trailer	lure/trailer	nn1
3389129	ex-sci-fi	ex-sci-fi	nn2
3389462	3-PLY	3-ply	jj_nn1
3391646	Gnarls	gnarls	np1_nn2
3391707	Firestorm	firestorm	np1_vv0_nn1
3391714	Lucchesi	lucchesi	nn1_np1
3391880	rhinoceri	rhinoceri	nn2
3392199	violence-a	violence-a	nn1
3392315	once-a-millennium	once-a-millennium	jj
3392694	@4894	-	fo
3392986	stockroom-I	stockroom-i	nn1
3393407	reinstructed	reinstructed	vvd
3393617	Vill	vill	nn1@_np1
3394157	restsometimes	restsometimes	nnt2
3394311	scintillatingly	scintillatingly	rr
3394606	ftohman	ftohman	nn1
3394772	scree-swept	scree-swept	jj_nn1
3394901	7x64	7x64	fo
3395025	laid-over	laid-over	jj_nn1
3395097	journalist-in-residence	journalist-in-residence	nn1
3395105	pocosins	pocosins	nn2
3395454	Cabelafield	cabelafield	np1
3395783	bedcloth	bedcloth	nn1
3396689	IThat	ithat	nn1
3396761	logosphere-the	logosphere	at
3397236	wing-feathers	wing-feathers	nn2
3397829	crosstalk-voices	crosstalk-voices	nn2
3397927	www.panangling.com	www.panangling.com	zz_nn
3399137	Guyute	guyute	nn1_vv0_np1@
3399725	EVINRUDE	evinrude	vv0
3399914	habitat-free	habitat-free	jj_rr@
3401093	aid-these	aid-these	dd2
3401744	1,234,000	1,234,000	mc
3401903	Italy-and	italy	cc
3401972	Wasynczuk	wasynczuk	np1
3402913	J/P	j/p	zz1_np1
3403052	$1,266	$1,266	m$
3403571	gene-expression	gene-expression	jj_nn1
3403770	TOH	toh	np1
3403772	micro-satellites	micro-satellites	nn2
3403779	goddess-queen	goddess-queen	nn1_jj
3403863	12,826	12,826	mc
3404284	Filling	filling	nn1_jj@_vvg
3404898	you-our	you-our	appge
3405264	Pre-primer	pre-primer	nn1_jj
3405692	CA-TV	ca-tv	nn1_jj
3405800	skinnedness	skinnedness	nn1
3406542	Gemar	gemar	np1_nn1
3406824	Jawhawks	jawhawks	np1_nn2
3407955	Megasthenes	megasthenes	nn2@
3408358	Siklova	siklova	np1_nn1@
3408454	RUDDOCK	ruddock	np1
3408717	vote-pulling	vote-pulling	jj_nn1
3408861	Raajaaaa	raajaaaa	np1
3409709	flowercolors	flowercolors	nn2
3410032	company-benefits	company-benefits	nn2
3410493	*George	*george	fo
3411260	manchineel	manchineel	nn1
3411528	Faulkingham	faulkingham	np1
3412264	@66	-	fo
3412395	injectionmolded	injectionmolded	vvd_jj@
3413410	stiffwind	stiffwind	nn1
3413421	by-the-people	by-the-people	jj_nn1_vv0
3413533	Automatica	automatica	np1
3413979	21/2-inch-long	21/2-inch-long	fu
3413996	Hof	hof	nn1_vv0_np1
3414136	GAH-toh	gah-toh	nn1_jj
3414407	re-injured	re-injured	vvd_jj
3414661	GYMNAST	gymnast	nn1_np1
3414749	EXECUTED	execute	vvn_jj@_vvd
3415373	autonomy-the	autonomy	at
3415626	Abdorreza	abdorreza	np1
3415765	Hokins	hokins	nn2@_np1
3416355	DIVE-BOMBING	dive-bombing	jj_nn1
3416752	remain-ministering	remain-ministering	jj_nn1
3416780	add-left	add-left	nn1
3416889	Bathhurst	bathhurst	np1
3417810	Bocacigiller	bocacigiller	np1_nn1
3418013	Planters/Lifesavers	planters/lifesavers	nn2
3418421	us-everyone	us-everyone	pn1
3418437	Nyumbayanga	nyumbayanga	np1
3418688	stifles	stifle	nn2%_vvz
3419300	HILDENBRANDBURNS	hildenbrandburns	vvz_np2_nn2
3419430	Friuli	friuli	np1
3419531	ASSERTED	assert	vvd
3420129	Frieboes	frieboes	np1_nn2
3420402	bed-sits	bed-sit	nn2
3420481	Extended-Cab	extended-cab	np1
3420548	Tollentine	tollentine	np1
3421007	infantalized	infantalized	vvn
3421054	Oronomno	oronomno	nn1
3421176	Wince	wince	np1
3421287	ultraright-wing	ultraright-wing	jj_nn1
3421449	Sealife	sealife	np1
3422109	hemorrhaged	hemorrhage	vvn@
3422481	real-clothes	real-clothes	nn2
3422779	anti-McCloskey	anti-mccloskey	jj
3423271	antiindividualist	antiindividualist	nn1_jj@
3424087	-0.126	-0.126	mc
3424165	needle-prick	needle-prick	jj_nn1
3424374	Brasor	brasor	np1_nn1
3425413	LIRC	lirc	nn1_np1
3425542	mother-he	mother-he	pphs1
3426328	lawthat	lawthat	nn1
3427258	349-74	349-74	mcmc
3427283	Bivvy	bivvy	nn1_np1
3427719	MSMA	msma	np1
3427955	3-pt.	3-pt	jj_nnu
3428694	roaded	roaded	vvn
3429633	MORNING/CBS	morning/cbs	fu
3429697	scout-squad	scout-squad	jj_nn1
3429923	Karma.	karma	np1
3430444	Bybell	bybell	np1
3431099	suasions	suasions	nn2
3431124	other-worldliness	other-worldliness	jj
3431383	littlenoticed	littlenoticed	jj@
3431487	thinking-once	thinking-once	rr
3431783	Non-discrimination	non-discrimination	jj_nn1
3432056	1531-just	1531-just	jj
3432207	school-spirit	school-spirit	jj_nn1
3432254	Tickler	tickler	nn1_np1
3432320	faith-Catholicism	faith-catholicism	nn1_jj
3432603	craftsman-intellectual	craftsman-intellectual	jj_nn1
3432793	Estie	estie	nn1_np1@
3432816	XUAN	xuan	np1
3432875	Maxy	maxy	np1_jj_nn1
3433548	**28;3422;TOOLONG	**28;3422;toolong	fu
3433557	Dia.	dia	nn1
3433959	girl-now	girl-now	rt
3434095	C-FernTM	c-ferntm	nn1_jj
3434240	K-turn	k-turn	nn1_jj
3434326	adorable-tall	adorable-tall	jj
3434862	Viborran	viborran	nn1_jj@
3435008	xxth	xxth	nnu
3435561	MAACL	maacl	vv0_nn1_np1
3435672	FREERIDER	freerider	vv0_nn1
3435810	Budball	budball	nn1_np1
3436334	zing	zing	jj
3436457	Slic	slic	np1@
3437272	Co-Regents	co-regents	np1
3437294	Slowlife	slowlife	np1
3437350	Daae	daae	np1
3437543	14th-century	14th-century	m#
3437901	Bribell.	bribell	np1
3438233	Hammmond	hammmond	np1_nn1
3438327	pi&ntilde;a	pi&ntilde;a	nn221
3438330	Gremikha	gremikha	np1
3438357	MUDDLERS	muddlers	nn2
3438566	RPI-the	rpi	at
3439012	resignedin	resignedin	nn1
3439357	seh-KREH-toh	seh-kreh-toh	nn1
3439363	21.51	21.51	mc
3439385	Metalclad	metalclad	np1
3439715	necessities-dried	necessities-dried	jj_nn1
3440310	F(3,52)	f(3,52)	fo
3440670	300-horsepower	300-horsepower	m#
3440760	Almanac-he	almanac-he	pphs1
3441293	@466	-	fo
3441594	Nipam	nipam	np1
3441842	Veganism	veganism	nn1
3441909	Bucktails	bucktails	nn2
3441951	$44,277	$44,277	m$
3442851	knuckle-whitening	knuckle-whitening	jj_nn1
3443299	Tugboat	tugboat	nn1
3443324	Jungck	jungck	vv0_nn1
3443432	ready-to	ready-to	nn1
3443451	Siame	siame	np1
3444167	Gazehounds	gazehounds	nn2_np1
3444433	1.00,000	1.00,000	mc
3445220	CROSSBOW	crossbow	vv0_nn1_np1
3445716	physician-assisted	physician-assisted	nn1
3446158	acid-stained	acid-stained	jj_nn1
3446359	FloorVac	floorvac	nn1@_np1
3446721	sheepism	sheepism	nn1
3447082	Tarbuck	tarbuck	np1
3447494	Avantor	avantor	np1
3447650	Lazareth	lazareth	np1_vvz
3448274	flow-FISH	flow-fish	nn_jj
3449043	tetchy	tetchy	jj
3449365	<p>	&lt;p&gt;	fo
3449957	all-vintage	all-vintage	nn1_jj@
3450237	thinking/feeling	thinking/feeling	nn1_jj_vvg
3450368	Buffie	buffie	np1_nn1@
3450673	ego-was	ego-was	vbdz
3450994	VanSickle	vansickle	np1_vv0
3451917	issue-was	issue-was	vbdz
3452144	Fondulac	fondulac	jj@_np1_nn1@
3452623	Walgreen	walgreen	nn1_jj_np1
3452692	art-precariousness	art-precariousness	nn1_jj
3452870	Pitfield	pitfield	np1
3452966	purchase-a	purchase-a	nn1
3453401	angler-caught	angler-caught	jj
3453419	Glot	glot	nn1_np1
3453983	steam-room	steam-room	jj_nn1
3454221	Rilke-	rilke-	nn1_jj
3454959	Randye	randye	np1_nn1
3455222	chaq'na	chaq'na	nn1
3455366	A-in	a-in	ii
3455392	Meech	meech	nn1_np1_vv0
3455705	solo-Travis	solo-travis	np1
3456034	life-displacing	life-displacing	jj
3456200	ag*o*ny	ag*o*ny	fo
3456561	Teleastrology	teleastrology	np1@_nn1
3456807	DARRIN	darrin	np1
3456906	207-882-7973	207-882-7973	mcmc
3456927	heaviergauge	heaviergauge	vv0_nn1
3457834	Chass.	chass	np1
3458243	Milloret	milloret	vv0
3458852	PanLupus	panlupus	nn1_np1
3458879	Stroia	stroia	nn1_np1@
3458966	planesthe	planesthe	vv0_nn1
3459120	Infinitude	infinitude	nn1_np1
3459577	purtier	purtier	jjr
3459683	Ujazdowskie	ujazdowskie	np1
3459875	Skoropalitelni	skoropalitelni	np1_nn1_nn2@
3460217	Schare	schare	np1
3460414	PGE	pge	vv0_np1_nn1
3460468	nytimes.com/metro	nytimes.com/metro	fu
3460904	110-62	110-62	mcmc
3461076	ground-chicken	ground-chicken	nn1
3461339	Maryhouse	maryhouse	nn1_np1
3461500	Altered	alter	vvd_jj
3462230	PALMED	palm	vvd
3462601	CLONE	clone	nn1_vv0
3462806	DavieS	davies	np1
3463179	shakedown.	shakedown	nnu
3463541	Cotts	cotts	nn2@_vvz@
3463632	over-65	over-65	mc221%
3463701	Examiner	examiner	np1@
3463810	Hollywood-comes-East	hollywood-comes-east	np1
3464030	light-touch	light-touch	jj_nn1
3464273	Cole-Yacoobian	cole-yacoobian	jj_nn1@
3464537	Tehuana	tehuana	nn1@_np1
3464567	which-after	which-after	jj
3464680	rifle-also	rifle-also	rr
3464820	@@40258	-	fo
3465272	9:59.	9:59	mc
3465971	Deepwater	deepwater	np1_jjr_nn1
3466632	do/I	do/i	fu
3467011	Zip-bangwham	zip-bangwham	jj_nn1
3467098	Driscoll-an	driscoll-an	at1
3468006	Rezin	rezin	np1_nn1
3468071	120-point	120-point	jj_nn1
3468246	Behaviorals	behaviorals	nn2
3468401	minnowbaits	minnowbaits	nn2
3469184	reinfecting	reinfecting	vvg_jj@
3469543	Arqua	arqua	nn1_np1@
3470419	courtyard-by	courtyard-by	nn1
3470986	121-103	121-103	mcmc
3471086	adjustableclamp.com	adjustableclamp.com	zz_nn
3471363	Hironoshin	hironoshin	np1
3471485	15**	15**	fo
3471682	H-shape	h-shape	jj_nn1
3471835	@358	-	fo
3471882	Linkowitzes	linkowitzes	nn2_np1
3472505	swaging	swaging	nn1@_vvg
3472606	cooing	cooing	jj@_vvg
3473174	packet(s)	packet(s)	nn2
3473477	42-block	42-block	jj_nn1
3473485	Motion-control	motion-control	jj_nn1
3473496	an-image-is-worth-a	an-image-is-worth	at1
3473758	planet-time	planet-time	nnt1
3474055	Kosumi	kosumi	np1_nn1
3474562	kig	kig	nn1
3475366	Fish-shaped	fish-shaped	jj_nn1
3475879	Jurist	jurist	jj
3476089	Chinstrap	chinstrap	nn1_vv0_np1
3476104	Hurwit	hurwit	np1
3476232	LaPoint	lapoint	vv0
3476428	Sensates	sensates	np1_nn2
3476465	Gregorc	gregorc	nn1_np1@
3476786	Sukup	sukup	vv0_np1_nn1
3476968	con-she-EHN-shuss	con-she-ehn-shuss	np1
3478062	cow-elk	cow-elk	nn1_jj
3478117	Cool-er	cool-er	nn1_jjr
3478324	nchach'en	nchach'en	nn1_jj
3478832	outcamp	outcamp	nn1
3478860	Galczynski	galczynski	nn1_jj_np1
3479046	3.151-inch	3.151-inch	jj_nnu1
3479400	Velten	velten	np1@_vv0
3479732	50-mile-run	50-mile-run	jj
3480047	shell-routing	shell-routing	nn1
3480303	ex-factor	ex-factor	nn1_jj
3481381	oil-soaked	oil-soaked	nn1@_jj
3481528	doinked	doinked	vvd
3481729	Jassids	jassids	nn2
3482236	Failed	failed	jj@_vvn_vvd
3482320	Sandquist	sandquist	nn1
3482540	chess-rating	chess-rating	jj_nn1
3483043	honor-society	honor-society	jj
3483107	Sensation/Feeling	sensation/feeling	nn1
3484305	one-by-five	one-by-five	mc
3484598	Redfish	redfish	np1@_nn1
3485072	bear-mauled	bear-mauled	jj_nn1
3485216	Travelbirds	travelbirds	np2_nn2@
3485853	Taumalipas	taumalipas	np2_nn2@
3486066	rage-unless	rage-unless	cs
3486274	would't	would't	vv0_nn1
3486997	counseling-specific	counseling-specific	jj
3487265	said-so	said-so	rr_rg
3487589	514-3787	514-3787	mcmc
3487624	TTY	tty	nn1_jj
3488047	**25;468;TOOLONG	**25;468;toolong	fo
3488200	Pleconaril	pleconaril	np1_nn1@
3488591	Top-bracket	top-bracket	jj_nn1
3488843	@@220860	-	fo
3489145	C-Ss	c-ss	np1
3489146	Fibroblasts	fibroblast	nn2_vvz
3489411	ANDREEA	andreea	np1_nn1
3489648	multiculturalism-unless	multiculturalism-unless	cs
3489772	Newcomers	newcomers	np1
3489894	beef-centered	beef-centered	jj
3490033	Stone-cold	stone-cold	jj_nn1
3491520	907-465-4100	907-465-4100	mcmc
3491662	Gisha	gisha	np1_nn1@
3491715	lunacies-he	lunacies-he	pphs1
3491994	upper-river	upper-river	nn1_jj
3492010	carefuller	carefuller	nn1
3492132	148-114	148-114	mcmc
3492274	Mahlon	mahlon	np1@
3492561	Torgorvnick	torgorvnick	np1
3493014	Ekstrom	ekstrom	np1@_nn1
3493056	vein-swelled	vein-swelled	jj_nn1
3493065	fishing/harvesting	fishing/harvesting	nn1
3493344	goal-orientated	goal-orientated	jj_nn1
3493864	$1,953,000	$1,953,000	m$
3493895	confettilike	confettilike	jj
3494437	up-week	up-week	nnt1_jj
3494491	nonperiod	nonperiod	vv0_nn1
3494731	PAYTON	payton	nn1_np1
3495411	away-that	away	cst
3495563	pianist-or	pianist-or	cc
3495703	rusticae	rusticae	nn2
3496104	Puy	puy	nn1_np1
3496171	25,11:30	25,11:30	mc
3496205	Svoykin	svoykin	nn1_np1
3496406	SNICKET	snicket	nn1_np1
3496414	Zumpe	zumpe	nn1@_np1
3496617	Jamesontown	jamesontown	np1
3496702	1,950lire	1,950lire	m#
3497033	reader-critic	reader-critic	jj_nn1
3497178	1970,10-11	1970,10-11	mcmc
3497589	220.4-cubic-inch	220.4-cubic-inch	m#
3498175	P265/70R16	p265/70r16	nn1_jj
3498208	SAFETY-PIN	safety-pin	jj_nn1
3499770	KKJ-HO	kkj-ho	np1
3499788	Stripers	striper	np1
3500033	Dannemeyer	dannemeyer	nn1_jjr@_np1
3500228	half-breath	half-breath	nn1_jj
3500829	twitching	twitching	nn1@_vvg_jj@
3500995	histories-they	histories-they	pphs2
3501337	Multi-Sync	multi-sync	np1
3501460	Rihs	rihs	np1_nn2
3501784	salary-capped	salary-capped	jj_nn1
3502259	Neuharth	neuharth	nn1_np1@
3502280	Waitresses	waitress	nn2_vvz
3503108	about-to-be-rejected	about-to-be-rejected	jj_nn1
3503498	Bloomfield(ph)	bloomfield(ph)	np1
3503539	mid-April*	mid-april*	fo
3503577	masculine-aggressive	masculine-aggressive	jj
3503823	Bronn.	bronn	np1
3503863	160-mph	160-mph	jj_nnu
3504132	Wuppy	wuppy	np1_jj
3504139	Zhivoderevo	zhivoderevo	np1_nn1
3504154	happeningWhy	happeningwhy	jj_nn1
3504208	Who'd	who'd	np1
3504350	endup	endup	vvi
3504446	5/32-inch	5/32-inch	fu
3504526	Providence-Kentucky	providence-kentucky	np1
3505698	shortchanged	short-change	vvn@_jj@_vvd
3505994	Teknik	teknik	np1_nn1
3506159	Jassids	jassids	np1
3506162	482-4990	482-4990	mcmc
3507136	humans-humans	humans-humans	nn2
3507856	IPO.	ipo	np1
3508406	havoc-producing	havoc-producing	jj_nn1
3508599	@@221554	-	fo
3508608	papersthe	papersthe	nn1_vv0
3509430	abortion-nightmares	abortion-nightmares	nn2
3509534	CH1NYERE	ch1nyere	fo
3509798	coplets	coplets	nn2
3510015	71-69-70-68	71-69-70-68	mcmc
3510561	Doit	doit	vv0_nn1_np1@
3510666	exalting	exalt	vvg_nn1@_jj@
3510966	post-catch	post-catch	jj_nn1
3511169	all-immigrant	all-immigrant	jj
3511300	Castparts	castparts	nn2_np1_vvz
3511404	@1064	-	fo
3511847	DIVERSITAS	diversitas	np2_nn2
3512198	crater-size	crater-size	jj
3512808	@@220964	-	fo
3512826	human-bruin	human-bruin	jj
3512950	nonbelieving	nonbelieving	jj@
3513126	deer-except	deer-except	cs
3513664	hun-	hun-	jj
3514065	Ponderings	pondering	nn2_np1
3514413	drool-you	drool-you	ppy
3514712	877-652-3695	877-652-3695	mcmc
3515032	1970,138	1970,138	mc
3516264	800-543-8072	800-543-8072	mcmc
3516582	Matia	matia	np1_nn1@
3516652	-hell	-hell	nn1_jj
3516748	NRAstyle	nrastyle	np1
3516840	respools	respools	vvz
3517354	bidless	bidless	jj
3517715	semihuman	semihuman	nn1
3517797	Catlica	catlica	np1
3517934	-0.029	-0.029	mc
3517966	$246-	$246-	m$
3518065	one-consider	one-consider	vv0
3518422	some-Tyson	some-tyson	np1_jj
3518655	*Chase	*chase	fo
3518806	Rifton	rifton	np1
3518897	Ausfem-Polnet	ausfem-polnet	np1
3519233	dawdling	dawdling	nn1%_vvg_jj%
3519550	that-along	that-along	dd1_cst
3519792	2-fur	2-fur	jj_nn1
3520284	poured-concrete	poured-concrete	nn1_jj
